id,product,price,stockx_price,size,added_on,storage_loc,storage_addr
2022-12-10-001531,DH9765-001,265.0,165,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001532,DH9765-001,260.0,160,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001533,DH9765-001,269.0,169,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001534,DH9765-001,269.0,169,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001535,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001536,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001537,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001538,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001539,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001540,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001541,DH9765-001,260.0,160,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001542,DH9765-001,270.0,170,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001543,DH9765-001,270.0,170,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001544,DH9765-001,270.0,170,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001545,DH9765-001,270.0,170,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001546,DH9765-001,269.0,169,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001547,DH9765-001,269.0,169,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001548,DH9765-100,182.0,82,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001549,DH9765-100,187.0,87,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001550,DH9765-100,187.0,87,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001551,DH9765-101,195.0,95,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001552,DH9765-301,242.0,142,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001553,DH9765-301,253.0,153,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001554,DH9765-301,275.0,175,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001555,DH9765-301,296.0,196,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001556,DH9765-301,312.0,212,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001557,DH9765-301,312.0,212,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001558,DH9765-301,315.0,215,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001559,DH9765-600,268.0,168,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001560,DM1051-400,171.0,71,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001561,DM1051-400,169.0,69,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001562,DM1051-400,169.0,69,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001563,DO3806-100,225.0,125,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001564,DO3806-100,225.0,125,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001565,DO3806-100,225.0,125,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001566,DO3806-100,225.0,125,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001567,DO3806-100,245.0,145,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001568,DO3806-100,245.0,145,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001569,DO3806-100,245.0,145,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001570,DO3806-100,251.0,151,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001571,DO3806-100,251.0,151,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001572,DO6288-001,250.0,150,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001573,DO6288-001,239.0,139,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001574,DO6288-100,201.0,101,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001575,DO6288-100,201.0,101,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001576,DO6288-100,201.0,101,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001577,DO6288-100,201.0,101,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001578,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001579,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001580,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001581,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001582,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001583,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001584,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001585,DO6288-100,204.0,104,4.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001586,DO6288-100,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001587,DO6288-100,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001588,DO6288-100,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001589,DO6288-100,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001590,DO6288-100,209.0,109,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001591,DO6288-100,216.0,116,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001592,DO6288-100,216.0,116,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001593,DO6288-100,216.0,116,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001594,DO6288-100,216.0,116,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001595,DO6288-100,216.0,116,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001596,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001597,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001598,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001599,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001600,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001601,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001602,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001603,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001604,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001605,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001606,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001607,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001608,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001609,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001610,DO6288-100,205.0,105,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001611,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001612,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001613,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001614,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001615,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001616,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001617,DO6288-100,218.0,118,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001618,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001619,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001620,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001621,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001622,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001623,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001624,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001625,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001626,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001627,DO6288-100,221.0,121,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001628,DO6485-600,315.0,215,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001629,DO6485-600,315.0,215,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001630,DR0165-001,194.0,94,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001631,DR0165-001,200.0,100,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001632,DR0165-001,190.0,90,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001633,DR0165-001,190.0,90,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001634,DR0165-001,181.0,81,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001635,DR0165-001,181.0,81,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001636,DR0165-001,181.0,81,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001637,DZ4456-100,250.0,150,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001638,DZ4456-100,250.0,150,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001639,HP8739,249.0,149,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001640,HP8739,276.0,176,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001641,HP8739,250.0,150,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001642,HP8739,250.0,150,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001643,HP8739,250.0,150,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001644,HP8739,250.0,150,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001645,HP8739,250.0,150,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001646,HP8739,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001647,HP8739,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001648,HP8739,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001649,HP8739,269.0,169,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001650,HP8739,269.0,169,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001651,HP8739,269.0,169,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001652,HP8739,280.0,180,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001653,HP8739,280.0,180,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001654,HP8739,280.0,180,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001655,HP8739,280.0,180,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001656,HP8739,287.0,187,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001657,HP8739,287.0,187,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001658,HP8739,287.0,187,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001659,HP8739,287.0,187,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001660,HP8739,287.0,187,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001661,GX4472,275.0,175,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001662,GX4472,304.0,204,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001663,GX4472,304.0,204,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001664,GX4472,304.0,204,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001665,GX4472,270.0,170,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001666,GX4472,270.0,170,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001667,GX4472,270.0,170,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001668,GX4472,256.0,156,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001669,GX4472,256.0,156,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001670,GX4472,256.0,156,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001671,GX4472,256.0,156,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001672,GX4472,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001673,GX4472,267.0,167,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001674,GX4472,291.0,191,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001675,GX4472,291.0,191,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001676,GX4472,291.0,191,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001677,GX4472,300.0,200,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001678,GX4472,300.0,200,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001679,GX4472,300.0,200,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001680,GX4472,305.0,205,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001681,GX4472,305.0,205,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001682,GY3969,351.0,251,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001683,GY3969,351.0,251,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001684,GV6775,261.0,161,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001685,GV6775,277.0,177,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001686,GV6775,277.0,177,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001687,GV6775,277.0,177,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001688,GV6775,277.0,177,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001689,GV6775,254.0,154,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001690,GV6775,254.0,154,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001691,GV6775,243.0,143,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001692,GV6775,243.0,143,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001693,GV6775,243.0,143,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001694,GV6775,243.0,143,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001695,GV6775,243.0,143,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001696,GV6775,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001697,GV6775,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001698,GV6775,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001699,GV6775,265.0,165,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001700,GV6775,279.0,179,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001701,GV6775,279.0,179,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001702,GV6775,279.0,179,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001703,GV6775,279.0,179,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001704,GV6775,278.0,178,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001705,GV6775,299.0,199,14,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001706,GW3354,267.0,167,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001707,GW3354,267.0,167,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001708,GW3354,298.0,198,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001709,GW3354,305.0,205,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001710,IG9562,291.0,191,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001711,IG9562,339.0,239,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001712,GV6774,289.0,189,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001713,GV6774,319.0,219,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001714,GV6774,283.0,183,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001715,GV6774,300.0,200,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001716,GV6774,300.0,200,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001717,GV6774,300.0,200,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001718,GV6774,320.0,220,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001719,GV6774,320.0,220,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001720,GV6774,320.0,220,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001721,GV6774,304.0,204,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001722,GV6774,304.0,204,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001723,FY4567,299.0,199,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001724,FY4567,273.0,173,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001725,FY4567,280.0,180,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001726,FY4567,275.0,175,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001727,FY4567,291.0,191,15,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001728,GV6843,295.0,195,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001729,GV6843,295.0,195,4,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001730,GV6843,308.0,208,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001731,GV6843,308.0,208,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001732,GV6843,326.0,226,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001733,GV6843,357.0,257,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001734,FZ5000,283.0,183,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001735,FZ1267,378.0,278,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001736,GX3791,288.0,188,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001737,FX9035,343.0,243,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001738,FX9035,343.0,243,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001739,BY1604,450.0,350,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001740,BY1604,450.0,350,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001741,BY1604,450.0,350,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001742,BY1604,470.0,370,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001743,BY1604,470.0,370,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001744,B37571,394.0,294,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001745,B37571,394.0,294,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001746,B37571,394.0,294,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001747,B37571,395.0,295,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001748,B37571,395.0,295,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001749,B37571,400.0,300,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001750,B37571,431.0,331,12.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001751,CP9652,448.0,348,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001752,CP9652,450.0,350,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001753,CP9652,439.0,339,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001754,CP9652,540.0,440,12,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001755,CP9654,354.0,254,5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001756,CP9654,349.0,249,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001757,CP9654,370.0,270,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001758,CP9654,370.0,270,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001759,CP9654,370.0,270,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001760,CP9654,370.0,270,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001761,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001762,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001763,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001764,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001765,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001766,CP9654,360.0,260,6.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001767,CP9654,391.0,291,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001768,CP9654,391.0,291,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001769,CP9654,406.0,306,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001770,CP9654,406.0,306,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001771,CP9654,406.0,306,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001772,CP9654,406.0,306,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001773,CP9654,406.0,306,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001774,CP9654,401.0,301,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001775,CP9654,401.0,301,9.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001776,CP9654,379.0,279,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001777,CP9654,379.0,279,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001778,CP9654,379.0,279,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001779,CP9654,403.0,303,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001780,CP9654,403.0,303,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001781,CP9654,403.0,303,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001782,CP9654,400.0,300,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001783,CP9654,400.0,300,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001784,EG7491,325.0,225,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001785,EG7491,334.0,234,7,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001786,EG7491,329.0,229,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001787,EG7491,329.0,229,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001788,EG7491,338.0,238,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001789,EG7491,343.0,243,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001790,EG7491,335.0,235,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001791,GW1229,340.0,240,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001792,GW1229,360.0,260,6,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001793,GW1229,372.0,272,7.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001794,GW1229,385.0,285,8,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001795,GW1229,370.0,270,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001796,GW1229,370.0,270,9,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001797,GW1229,383.0,283,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001798,GW1229,383.0,283,10,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001799,GW1229,395.0,295,10.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001800,GW1229,393.0,293,11,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001801,GW1229,390.0,290,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001802,GW1229,385.0,285,13,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001803,GW2869,385.0,285,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001804,GW2870,290.0,190,5.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001805,GW2870,279.0,179,11.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001806,GW3773,385.0,285,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
2022-12-10-001807,GW3773,385.0,285,8.5,2022-12-10 02:23:54,N/A,Kickz Maryland
